 李佳琦的道歉，只能说中规中矩，起码没顶嘴，态度是过关的，但你要说消除坏影响，那是没有的，而且肉眼可见问题正在越演越烈。尝试给他重新拟了一个道歉，不考虑到本人同不同意的问题，只把「缓解公众情绪」「降低负面影响」作为目的：—对于今天的表达，我非常抱歉！这些非常不恰当的表达，伤害了支持我的人，伤害了认真工作的人。作为主播，应该给大家带来快乐和实惠，今天我都没有做好，真的非常抱歉。今天，脱口而出那样的话之后，我自己其实也很震惊，我好像变得自己都不认得了……看到大家的评论，我才想起，曾经我也是因为妈妈交不起几万块学费而无力读书的学生，是为了几千块工资欣喜若狂的职场新人，是为了抓住机会彻夜不眠的打工人……工作太久了，商品的价格在我这已经被职业性地换算成历史价格、性价比，却忘记了对于大家和曾经的我来说，一块一毛也都不容易。谢谢大家提醒我，让我想起最初的我和我的初心，我会好好反思调整的。无论如何我都不应该因为被说而口不择言，我曾经是大家的意愿，也是靠大家走到了今天，大家给我的批评反馈也一直让我学习，作为一个普通人家的孩子，我已经太幸运，也希望接下来加强内修，更好地回馈大家给我的一切。无论大家是否原谅这次的我，都非常感谢大家对我一直以来的支持和这次宝贵的提点，非常抱歉，非常感谢。—这当然不是「唯一」的版本，主要是靠「共情」来疏通那些被他之前表述激怒而打结的情绪，大家想看分析的话，下条我再展开写写。 
大家对李佳琦的失望，是因为大家发现他不是自己想象的那样，但事实上他从来都不是。归根到底，他是一个商人，是一个卖东西的。只是以前你看着他的眼睛有光，给他投射出不属于他的样子。 ​
李佳琦那句话确实洋溢着“成功人士”的爹味和轻佻吧。这句话引起舆论和社会的宽容没半毛钱关系。他对大多数人在当下的处境缺少共情力，你还去共情他，体会他的辛苦和不易？拜托，共情是种仁慈，是慈悲，不是卑微，不是对爹味的臣服啊 ​
  昨日李佳琦在带货花西子眉笔的相关言论引发争议。除了李佳琦的态度有问题之外，另外一个问题是花西子的产品究竟贵不贵？有网友统计，花西子眉笔每克980多，而花西子散粉按克计算的话比香奈儿还贵。花西子散粉售价169元，净含量8.5克，单价19.88元每克，而香奈儿散粉售价590元，净含量30克，单价19.67元每克。这就是现在很多国潮品牌的一个问题，做到最后比国际大牌还贵。本来消费者买国潮品牌是出于愿对中国传统文化的认同，渴望在国潮消费中找到对中国文化的存在感、归属感、成就感。但某些品牌价格越来越贵的营销策略最后必然被反噬。 
说实话，我挺可怜支持李佳琦这类主播的女生们的，花钱还得挨数落。很多人收入不高，又加上年景不好，想少花一点、省一点，真的没有什么错。李佳琦可以解释为什么卖这个价，但不应该说那句“你有没有努力工作”讽刺他们。如果不是因为想省点钱，她们需要到你李佳琦的直播间？普通人对于“努力”的朴素理解，就是努力就有回报、一分耕耘，一分收获，但现实情况告诉我们不是这样的。现在很多人已经非常努力，但实际上并没有提高收入，更别提阶层跨越了，这也是今天贫富差距越来大的原因之一。为什么大家如此不满？李佳琦那句“你有没有努力工作”实际是在揭很多普通人的伤疤。李佳琦的失态，可能来自于长期的压力和对工作的厌烦，但跟普通人的难处相比，他仍然没有资格叫苦叫累。  
反正李佳琦也难花西子也难，国货品牌都很难的。 可能就打工人活得轻松过的舒坦，没有努力工作吧PS：李佳琦如果少收点国货坑位费，说不定他们就没那么难了 ​
 9月10日晚，网友在李佳琦直播间发表评论“花西子越来越贵了”，被李佳琦回怼引发争议。
李佳琦破防删除网友评论后，立马就有人心疼上了。可这个网友也没有骂人啊，不过是拿他的原话原路返还而已。   ​
 这。。。怎么看都是囤黄金更值吧？至少买金饰还能给我们带来希望和快乐，而不是花钱还被嘲讽。 ​
 时势造英雄。当年直播间的浪潮来袭，轰然出了李佳琦、薇娅这样的财富新贵。他们的成功，有自身的天赋和无比的努力，也有天时地利人和的综合因素。在整个浪潮向上走的时候的李佳琦，彰显了他最好的一面，努力又通人情，温暖又励志。但人人都说，一个人一旦有钱了，嘴脸就变了。这一次翻车的直播间里，很明显感受到他从肢体语言到表情，到言语都松懈了下来，开始成为一个放松却不堪的，真实的自己。归根结底，要忍过寒冬，是每一个人的功课。 
 9月11日凌晨，针对“李佳琦带货怼网友”一事，李佳琦回应称：昨天我在直播间回应产品评论时，说了些不恰当、让大家不舒服的话。我本就是一个彩妆柜台销售员，深知大家的工作都是辛苦和不容易的。我说的话辜负了你们的期望，真的很抱歉。针对李佳琦道歉事件，一财发起“你能接受李佳琦道歉吗”投票，结果显示，47%网友表示不能接受，有被深深伤害到；仅14%网友表示能接受，毕竟谁都有说错话的时候；39%网友表示无所谓，替代品有很多，哪里买都是一样。你怎么看？  
有的时候，直播间的有些言论，确实会让你收不住情绪，尤其是在你很忙很杂乱的时候，突如其来的一句话会让你烦躁郁闷。我那一点人的直播间尚且如此，更何况几十万几百万的直播间了，肯定容易造成情绪失控。但话又说回来，你的直播间流量大，意味着你带货的销量高，所以如果不是特别恶毒或下流的话，大博主应该具有一定的容忍度，并且应该更严格地要求自己。所以我的观点和胡锡进老师是一样的，严肃批评，期待改进，有则改之，罪不至死。 
 NPC穷人也只会在自己的利益颜面受损的时候，立刻拿出阶级武器，批判肉食者鄙何不食肉糜，当初一票一票一天一天将肉瘤捧上神坛日夜参拜供奉的，不也是同样的一批人。你觉得这是无产阶级觉醒的革命吗？觉得这是看穿资本与消费的迷局吗？照我看，这撑死也不过是新神换旧神的更迭——甚至是一场娱乐、道歉与冷却，最后重归于好的磨合，主奴妥协的试炼。超级小桀小丑面具一戴，继续开播，周淑怡屏幕里颜值依在，只不过骑在她背上吸燃料的是PGONE，所有的偶像明星和网红，只要官方平台不封，不也涛声依旧？李佳琦的助理显然比李佳琦更懂观众不能听什么，但李佳琦才是那个拜物教符号，吸纳人群的信仰，再说游戏主播的核心是实力，带货主播的核心是砍价。狭义来说这件事的本质，是李佳琦在维护商家价格和消费者利益之间，选择了商家而不是消费者，失去了核心功能，只要其还能连续降价，该买的人还是会买。后现代消费主义不就是花没必要的钱，用溢价与符号来彰显自己的社会地位吗？否则几十万几百万一个包，卖的又是什么？买过任何消费主义产品的人，恐怕都没立场义愤填膺，充其量五十步笑百步罢了。肤浅又可笑的人类，一定要在经济衰退，购买力只能退回实用价值的今天，才把自己的神拉出来批判。吴亦凡艹小吉娜，多少女人强词夺理？马云说996是福报，多少工贼依然喊马爸爸？最后倒地，是蚂蚁金服的铁拳，树倒猢狲散。宏观来说，其本质是你看不见的未来在决定眼前的泥塑。平日觉得面貌俊朗说话好听，今其不耐烦的甚至发泄式得辱骂民众穷逼不努力，一夜之间真心话说透，才醒悟其真面目，多少有点自取其辱，自欺欺人，墙倒众人推。想一想当初查税的时候，薇娅没了，李佳琦停了一周再复活，这一周的时间想也知道他损失又多惨重，现在当然越发的没耐心了，那可是分分钟上十亿的。资本家只会觉得自己赚的不多，你真把李佳琦当胖东来啊？平心而论，又有多少人是看见机会，想趁机表演一番自己的阶级立场与口才？郑智，流量，表演，意见领袖，人类是不是一直都是这样？因为利益苟合在一起，因为利益不合而矛盾，马克思主义所谓政治经济学，即把利益分配最优化的理想，但人类配不上这样的理想，只会在泥潭中来回打滚。知乎会聊一点浅显的阶级与批评，微博小红书只会李佳琦李坏琦好客体坏客体这样的过家家。谁有本事借着这一波推倒李佳琦？当新的李佳琦来的时候，谁又有能力再次将资本与消费的真面目与其挂钩？马云退休，不也是过着富豪余生。造新词，玩新梗，事情过去不到十小时，便已经从消费主义的丑陋，变成娱乐文化的狂欢。等到几年后经济复苏，一切都不会改变。这个世界呼唤的英雄，是演讲台红颜获水的勇士，用水管改装鸟铳的刺客，《失控玩家》的眼镜不是人人都能戴的，安心做个NPC吧。 
李佳琦：“我每天坐在这头痛得要死，我已经可以不用工作了，为了你们我才工作的” ，他早就不想直播了吧… ​​​  ​
20%的营收来自李佳琦，然后把营收里的90%拿付坑位费，79一支是因为李佳琦收的太多了吧，没火的时候: 你们觉得贵？行，我去帮你们争取一下，现在: 你们觉得贵？人不行别怪路不平，自己穷找找自己原因 ​
花西子的研发中心在日本，日本代工厂，没有自己的工厂，李佳琦还亲自去过，还打着国货的旗号，说国货已经很难了。。   ​
新的计量单位出现了，大家一天能赚多少花西子币呢李佳琦你真的，在我这里永久性塌房了 ​
有时候不动脑子的话，都是来自心底的潜意识。站在不同的位置，往往看到的完全不同，你说他忘了吗？也不是，他现在就是这么想的所以他道不道歉不重要，认清人与人之间的疏离感就行了PS：不过，通过李佳琦知道什么叫“何不食肉糜”也没浪费刷微博的时间……这样我就可以涨工资了  
花西子这波危机公关费得问李佳琦要 ​
这个词条可比 有意思多了，嘴上说什么都是假的，实际行动才是真的。一年365日，近四分之一都有花东子，看来花东子就差姓李了果然是个大实话。至于道歉大家都明白是怎么回事，双十一大家去支持自己真正喜欢的人吧～ Ps.现在品牌控价能给到博主/主播的优惠价都差不多，想尽可能省钱去抄作业，想省钱又懒得费太多功夫做功课的可以去支持你喜欢的人，反正都是赚，我宁愿被我喜欢的人赚了算了。 
有网友问我怎么看，简单的说几句：“本就是”这个词儿用的好。用在了这里，虽然说是强调，但是其实已经意味着不同了。不过也正常，毕竟现实中的他，已经是富豪了，倒也不是说富豪不能有脾气，不能觉得累，都可以有，也正常。只是，毕竟已经不同了。人啊，其实都差不多。 ​
网络这么多质疑的声音，我希望是发自内心，清醒的发言。李佳琦刚刚赔了大笔违约金，转头支持国货，马上就爆出这样的热搜。生气归生气。大家想想有没有被资本利用，推波助澜，落井下石呢？国货怎么就贵了，为什么不能贵啊？跪舔外国货就很美吗 ​
9月10日下午，李佳琦因带货怼网友一事登上微博热搜，引发广泛热议。9月11日凌晨，李佳琦微博发文道歉称，“我刚刚结束今天的工作，昨天我在直播间回应产品评论时，说了些不恰当、让大家不舒服的话。我作为主播应该一直带给大家积极的正能量，并学会控制情绪。再次说声对不起，诚恳接受大家的批评。”据此前报道，在李佳琦带货一款花西子眉笔时，直播间有网友质疑“花西子的眉笔越来越贵了”。当即，李佳琦力挺花西子，“不要乱说，眉笔一直79元，国货很难的。有时候找找自己原因，这么多年工资涨没涨，有没有认真工作。”  随后，在该场直播中，李佳琦回应：“不是所有人都要买花西子，我们还有50块钱3支的眉笔，所以大家也可以多多期待，不好意思啊！”O李佳琦带货言论惹争议 凌晨道歉（21财经）  
感觉李佳琦的事态开始向塌房的方向走。很要命的一点，几乎没人同情他。 ​
79的眉笔扣扣搜搜，20万的彩礼张嘴就要新时代的独立女性好美 ​
你可以嘲笑其他的，但就是不能嘲笑中国人不努力。天知道中国人为了活着，不给国家添麻烦，老百姓活得有多努力全球唯一一个能忍耐调休和007的，就是中国人啊 ​
 9月10日晚，网友在李佳琦直播间发表评论“花西子越来越贵了”，被李佳琦回怼引发争议，11日凌晨李佳琦就直播言论致歉。
看到的评论 如果认真工作就会涨工资，那这个世界最富有的应该是驴子 ​
近日，有网友在直播间吐槽某国货品牌眉笔越来越贵了，李佳琦回怼称：“找自己原因，这么多年了工资涨没涨，有没有认真工作？”该言论立即引发争议。9月11日凌晨，李佳琦发文道歉并称，“作为主播应该一直带给大家积极的正能量并学会控制情绪”。  
当前社会状况是：很多人明年比今年还要难，今年比去年难，今年下半年比上半年难…然后李佳琦直接：哪里贵？有没有努力？这么多年工资有没有涨一涨？民众：水能载舟，亦能覆舟。不过我记得六七年前韩妆日妆泰妆普普通通的一支眉笔，确实超过79刀的很多，而且当时卖得很香，还得靠抢呢。李一直是干彩妆这行的，不可能不知道。所以他说了句“79哪里贵了，国货很难”。这话放到以前估计没人在意，放到现在就是行不通。这就是时代的变化。这个月会有很多人发现，自己以前的熟练的方式和模式，放到现在行不通了，需要做出改变了。 
这种网红，眼里只有网友下单掏钱。这么多年他不知道感恩网友粉丝。只要是网友不下单，他就开始侮辱网友没有钱！骨子里看不起贫穷的网友！​谁再买他的东西，那就是太愚蠢了！ ​
网友：早上好！出门去挣花西子啦！在‮地工‬搬砖一天300块，可得3.8个‮西花‬子币，路‮面过‬包店，太香了，忍‮住不‬预支0.07个‮西花‬子币买俩肉‮小松‬贝吃吃，觉‮腻得‬了又去买了杯蜜‮冰雪‬城，又预支了0.05个花西子币。我‮有真‬罪，不‮力努‬工作‮贪还‬吃。提问：1个花西子币＝多少RMB 
9月10日下午，李佳琦因带货怼网友一事登上微博热搜，引发广泛热议。有网友在直播间吐槽品牌花西子越来越贵了。李佳琦回怼称：“不要乱说，眉笔一直79，国货品牌很难的，有时候找找自己原因，这么多年了工资涨没涨，有没有认真工作？” 这一言论迅速登上热搜，引发广大网友批评。9月11日凌晨，李佳琦通过其个人微博就直播间争议言论发文致歉，称深知大家工作辛苦和不容易，会认真倾听大家的建议，用心服务好所有的消费者。（据9月11日光明网）李佳琦的这一“嫌弃穷人”的言论，不但让很多常年看他直播的粉丝感到愤怒和诧异，也戳痛了广大打工人的心窝。原来身为消费者是不可以随口感叹一个商品贵的，否则就是自己不够努力，没有赚到足以“不看价格买东西”的钱，敢情大家努力工作涨工资，就是为了给品牌冲销量，帮主播赚业绩吗？是不是也太把自己当回事了？东西贵不贵，都是相对的，要看品牌，看品质，看分量，看个人喜好。主播说白了是一个产品推销员，消费者觉得产品贵，主播想要说服大家购买，可以晓之以理，也可以动之以情，可以好好地说明产品的优势，让消费者知道它为什么能卖这个价格，也不是不可以打振兴国货的感情牌，去争取大家的信任和支持，前提是充分尊重消费者的知情权和选择权。为了维护品牌和自己的“面子”，高高在上地把消费者教训一通，言下之意，消费者来你这里买个东西还要先躬身自省，逻辑之扭曲，态度之傲慢，令人费解，让人反感。比起“被教训”的刺痛感，更让人失望的，或许是李佳琦人设的又一次崩塌。李佳琦原本只是一个普通的化妆品柜员，但是因为能力出众，敢于尝试，不怕吃苦抗压，乘上了直播经济的风口，逆袭成为收入惊人的头部主播，一直以来都是以励志、亲和，“女生之友”的形象，出现在公众视野，也因为这样的人设圈了大批的粉丝。这些粉丝奠定了他“口红一哥”的业界地位，广大消费者真金白银地掏钱，送他登上头部主播的宝座。可以说，他的成功的确离不开个人的努力，但更离不开时势的造就和消费者的支持。那些觉得79元有些贵，忍不住感叹一声的粉丝才是他的“衣食父母”，而实现了财富自由的李佳琦显然已经忘了这一点，无意之中流露出的傲慢，背后是对消费者权益的轻视，是对自身职业定位的偏离，更是丢弃了其所标榜的初心。一个带货主播之所以骨子如此傲慢，说白了还是钱赚得太多了，亏吃得太少了。此前，李佳琦已经有过多次翻车事件，曾经在直播间里对杨幂“开黄腔”，带货不粘锅现场演示疯狂“粘锅”，声称“最低价”的带货价格比品牌渠道售价还贵……但是每一次他都是喊一句“所有女生”，道歉一下，让事件冷却一阵子，之后继续直播赚钱。或许这些经历会让他觉得，粉丝都是健忘的，自己不管做了什么，都会被原谅，都不会耽误赚钱吧。所以，这一次，他又来道歉了，只是在直播间里让粉丝反省的李佳琦，和在道歉声明里表示诚恳接受批评的李佳琦，大家会相信哪一个呢？去年以来，由于头部主播“坑位费”过高，“最低价”营销进入恶性循环，电商直播行业已经开始“大洗牌”，越来越多的品牌商和商家涌入直播电商平台，减少对超级大主播的依赖，行业生态正在重塑。在这样的趋势下，头部主播如果还意识不到，真诚服务消费者的重要性，而是坐在所谓的“一哥”宝座上，双脚离地，必然会遭遇流量的反噬。消费者当然没必要为了“我有没有努力工作，买自己觉得贵的眉笔”而反思，但确实也应该清醒地意识到，在粉丝经济的狂热氛围中，我们是不是把一些所谓的网红、主播惯坏了，让他们忘记了“消费者满意才是核心标准”。“所有女生”确实应该硬气起来，让自己努力赚的钱花在刀刃上，守护自己嫌贵和不买的自由。（极目新闻） 
关于李佳琦事件，看到一位网友的理解是这样的：我钱赚够了，可以不干了的，但是我不播，其他人播，你们又不买，我不得已坐在这里，既然我坐在这里，你们也别给脸不要。这段解释很直白，我不想承认，但也不得不承认！前几年一直跟着李佳琦买买买，其实他一直有在给大家认真种草，给人感觉也是很真诚的，可能就如黄晓明所说：人到了一定高度，就听不进别人说什么了！  
李佳琦这次“穷是因为你不努力”的翻车如此直接赤裸不加掩饰，根本原因他说的已经很清楚明白“花西子差点把他们家掏给我了”身为资本的他能得到60%～80%的佣金，自然会嫌弃喊贵的劳动者话多了。看来经济是真的不行了，几年前李佳琦如果这么说还真的会有大波簇拥跟着骂“穷是因为你不够努力”当天上开始下刀子，当几乎没有可以隔岸观火的围观者以后，大家的疼痛在此刻相通。 
如果花西子敢公布给李佳琦的坑位费和抽成比例，那么花西子就能公关成功，反之，这个品牌可能真的要凉了！
李佳琦年薪18亿、直播间说自己坐在这里头痛到亖，要不大家齐心协力让他退休吧‼️ ​
 似乎任何人迅速成名之后都会飘，在直播领域东方甄选的模式是独一无二的。 ​
这么多年了工资涨没涨，有没有认真工作，这句话放到5年前不一定有人骂，如今消费降级，很多青年别说工资涨了，没降就不错了，还有大批已经没工作了，这时候79也许就是他一天的生活费，当然贵了。 ​
以前他都说：美眉们不买也没关系，欢迎你来佳琦这里玩，现在？！像谈了七八年恋爱不愿意沟通还阴阳我的狗男友  ​
李佳琦这次翻车，说轻点儿是口无遮拦把心中想说的话脱口而出；说重点儿就是他对所有光顾直播间的消费者的集体冒犯！何不食肉糜，你也曾经是个穷人，是所有人一单一单的消费扶你上岸了，但到头来你站在岸上转头就朝河里的穷人们吐口水，这是富人对穷人的极度蔑视。 ​
 说明了什么？IP做的越大，越要尊重韭菜韭菜是拿来哄着割的，不是拿来讲道理的 ​
胡锡进凭什么说“我们”呢？您又不去他直播间买眉笔，您也不是那觉得79块钱东西贵的人，您愿意原谅是您的事，就别扯什么“我们”了，这事情最核心的部分是李佳琦跟他直播间消费者的关系，就看他直播间里少不少人就行了 ​
 淘系捧出来的主播，和抖音快手里出来的直播带货主播，还是有着很大的不同的。抖音快手的大部分直播带货主播都是，先靠着某个作品，某个热点，或者不知道什么原因成为一名流量网红，然后再借着这个流量去卖货。这么多年看下来，很多人也早就习惯了，一个人不管是干什么事儿，只要上热点了，有热度了，大部分人都是觉得，他大概率很快就要卖货了。这些人卖货，主要受众还是他们的粉丝群体，这些粉丝先关注的这些主播，喜欢看他们的作品或者平时的直播，然后才顺带看看卖货，如果有合适的，就可以买一点。东方甄选最开始的粉丝，基本上都是这个逻辑，先听你聊天，听完觉得不错，再考虑买点啥支持一下。那些自带流量入驻抖音快手的这些明星主播，就更是这个道理了，你的主要粉丝群体不同，就会有一套维护这群粉丝的方法。在这个流量竞争很激烈的时代，大部分普通主播都明白了一个道理，就是你不可能吃光所有流量，粉丝数多了，但粉丝画像不够统一，也不好办，因为不会被商家看好，商家要的就是各种精准营销。为什么任何一个平台，母婴类博主都是最容易赚钱的？就是因为这些博主平时发的都是母婴育儿类内容，吸引的粉丝也都是宝妈群体为主，所以各种需要卖这个品类的商家，基本上都只会找这个垂类的博主。前一段时间在小红书火起来的章小蕙，也是先立住了自己贵妇，是小红书某些用户的“云闺蜜”的人设，然后才能直播时跟这些粉丝们以聊天的方式卖各种轻奢品，不过分强调价格，只注重使用的感受等等。当你的粉丝群体很垂直的时候，你就可以说一些看起来好像会伤害到某些粉丝的话了，因为会被这些话伤到的粉丝，压根儿也就不属于你的目标粉丝，精明的主播都恨不得多说几句这样的话，把这些粉丝给洗出去。这就好像电信诈骗的，会先用很愚蠢的方式去钓鱼，把防骗意识高于多少的人都筛走，然后重点在剩下的人里往死里薅。那么问题来了，我为什么在一开始说，淘系的主播和抖音快手很不一样呢？就是因为，淘宝本身就是电商平台，所以它在一开始推直播的时候，就是奔着卖货去的，推出李佳琦和某一姐的方式也是各种推流量堆资源，才有了这些一哥一姐们所谓的庞大粉丝群体。但这些粉丝群体，绝大多数都是奔着便宜来的。首先听说在你这买，会比全网任何其他地方买都便宜，甚至很多很少打折的大品牌，在你这里也有绝对低价，所以这些粉丝才会来看直播，看到合适的商品才会买。这些淘系主播的粉丝是冲着想买的货和绝对的低价来的，而不是冲着这个主播来的。如果这个主播哪一天搞不到最划算的产品价格了，自然也会慢慢粉丝流失殆尽。如果这个主播连这个最基本的底层逻辑都没意识到，那崩盘也是早晚的事儿。既然粉丝群体是冲着便宜来的，不管是冲着几万块钱的商品能优惠几百块来的，还是冲着百八十块的产品能优惠个七八块来的，都是同一个性质。你既然直播间不区分商品价格，从几十块到几万块的都卖，你就别怪你的直播间里既有你此刻想拉拢巴结的贵妇，也有几块钱都斤斤计较的过日子老百姓。当计较几块钱的，主要买几十块钱的粉丝合理地提出问题，说这个品牌的东西涨价太多时，你却用针对你想巴结的贵妇群体的话术说人家工资太低。那被反噬就是必然的了。因为，你本来也都是被这些几块钱都斤斤计较的过日子百姓给捧出来的。 
我就说胡锡进从不为人民群众说话，永远不会共情劳动人民吧，你看看他对李佳琦事件的点评，你就能看出来，这个人的基本立场和人格就有问题。 ​​​
 9月11日，李佳琦直播间网友吐槽花西子越来越贵了，李佳琦怒怼：多找找自己的原因。后续针对带货怼网友一事，无奈道歉毫无诚意，阴阳怪气做事不圆滑。网友：你这个道歉比我老公还会敷衍。  ​
建议税务局好好查一下，说不定又是一艘航空母舰！ ​
李佳琦的争议，说到底，还是个阶层阶级问题，只是现在提的少了。一个难听的真话是，富人根本不愿站在穷人的立场思考问题，跨阶层的共情是很难的，即便这个富人，曾经也穷过。换位思考一下，李佳琦这次嫌观众买不起79块眉笔的话，才是他“应该有”的反应，这里不是贬义的是他的消费水平上来了，确实不是他的错，他只是完成了身份转变了！我觉得普通人也应该学习李佳琦思考一下怎么完成身份转变跨越阶层！不懂的，可以去看看某太以前的直播，这些大富豪在直播间卖10几块的燕窝、9块9的内衣裤时的歪嘴嫌弃，这本身就是一场居高临下的秀，某太是装都不装，比较耿直，卖货眼神时透露着“这啥玩意儿，能吃吗”，反而显得真实，李佳琦不同，他经历过从贫到富再到巨富的过程，身份还处于转换中，但也迟早转换完成，彻底成为和他的目标消费者天壤之别的阶层的气质和风格。李佳琦这种IP，会被无数竞争对手盯着，不能犯错了，路人缘会大幅下降！最后，作为消费者，真的会相信一个年赚数亿、甚至数十亿的人，会心甘情愿的卖力推荐二三十的眉笔吗？ 
我预感李佳琦要塌房了，在大众眼里赚那么多钱就是原罪，不管你有再多理由因为你有钱你都不能被原谅。（这段意思：在他赚很多钱的前提下他再去吐槽说什么自己很累之类的都很难被人理解。）群众普遍认为，不应该心疼比自己钱多的人，一个月薪几千的人，去心疼一个巨富，是脑子进水了吗？站在这个最容易引起人共情的底层逻辑下，墙倒众人推，哪怕李佳琦现在说自己是躁郁症都没用了，有钱是你的原罪。所以啊，人怕出名猪怕壮，越有钱越应该谦卑低调，越张扬越毒舌越容易翻车惹人厌，你怎么能瞧不起人呢？ 
对于普通人，79元意味着什么，可以买多少东西 ？李佳琦说眉笔卖79元不贵，让大家找找自己的原因之后，引起的热议…… ​​​
 9月11日凌晨，针对“李佳琦带货怼网友”一事，李佳琦回应称：昨天我在直播间回应产品评论时，说了些不恰当、让大家不舒服的话。我本就是一个彩妆柜台销售员，深知大家的工作都是辛苦和不容易的。我说的话辜负了你们的期望，真的很抱歉。针对李佳琦道歉事件，一财发起“你能接受李佳琦道歉吗”投票，结果显示，47%网友表示不能接受，有被深深伤害到；仅14%网友表示能接受，毕竟谁都有说错话的时候；39%网友表示无所谓，替代品有很多，哪里买都是一样。你怎么看？ 
近日，“李佳琦带货怼网友”的话题在网络引起广泛讨论，有数据显示，在“2021年度中国（大陆地区）网络主播年度净收入百强榜”中，李佳琦以年度净收入18.553亿高居榜首，断层领先同为“超头主播”的辛巴6亿元。据悉，李佳琦的年收入超过大部分上市公司的业绩。有网友表示：“一年就赚18亿，确实理解不了我们普通人怎么涨不了工资。”对此，您怎么看？ 
对消费者的鄙夷都快溢出屏幕了，就这嘴脸，给两个大逼斗算是很客气了。  ​
他可不是爱国货，他爱的是国货带给他的利益，他爱的是爱 国人设带来的红 利。过去是：精致的猪猪女孩们现在是：懒惰的打工人将来会不会就变成了：所有的穷鬼们 ​
李佳琦妈妈曾经为了给他交两万块钱学费犯愁，是不是李佳琦妈妈也不够努力？仙女们，佳琦已经不打算装了，已经有钱到忘记了曾经没钱交学费的日子！ ​
每天坐在这里直播头痛得要死就是为了让你们看到我，这可是你们天大的福气 ​
李佳琦的问题在于所有女生本来是开心的来买买买，结果被喷觉得贵是不是工作不努力不涨薪是不是要自我反省一下，如果放到线下售货员说这话得要被投诉了。 ​
差不多得了，李佳琦只是个卖货的，他怎么想怎么说对大家真没啥影响。 ​
一个带货主播之所以骨子如此傲慢，说白了还是钱赚得太多了，亏吃得太少了。此前，李佳琦已经有过多次翻车事件，曾经在直播间里对杨幂“开黄腔”，带货不粘锅现场演示疯狂“粘锅”，声称“最低价”的带货价格比品牌渠道售价还贵……但是每一次他都是喊一句“所有女生”，道歉一下，让事件冷却一阵子，之后继续直播赚钱。或许这些经历会让他觉得，粉丝都是健忘的，自己不管做了什么，都会被原谅，都不会耽误赚钱吧。所以，这一次，他又来道歉了，只是在直播间里让粉丝反省的李佳琦，和在道歉声明里表示诚恳接受批评的李佳琦，大家会相信哪一个呢？去年以来，由于头部主播“坑位费”过高，“最低价”营销进入恶性循环，电商直播行业已经开始“大洗牌”，越来越多的品牌商和商家涌入直播电商平台，减少对超级大主播的依赖，行业生态正在重塑。在这样的趋势下，头部主播如果还意识不到，真诚服务消费者的重要性，而是坐在所谓的“一哥”宝座上，双脚离地，必然会遭遇流量的反噬。消费者当然没必要为了“我有没有努力工作，买自己觉得贵的眉笔”而反思，但确实也应该清醒地意识到，在粉丝经济的狂热氛围中，我们是不是把一些所谓的网红、主播惯坏了，让他们忘记了“消费者满意才是核心标准”。“所有女生”确实应该硬气起来，让自己努力赚的钱花在刀刃上，守护自己嫌贵和不买的自由。（极目新闻评论员 屈旌）O极目锐评|李佳琦为争议性带货言论道歉，主播教训消费者的傲慢从何而来  
李佳琦脱口而出的真心话，其实就是绝大多数爱豆对待粉丝的心态，粉丝老说我哥哥宠粉爱粉什么的，人家宠的是啥爱的啥你心里就没点b数。还是老一辈艺人好一点，对粉丝尊重就可以，一种职业素养，以爱粉丝著称的明星多少都有点表演成分 ​
挣钱的时候挨领导骂，花钱的时候挨李佳琦骂…… ​
以前很喜欢李佳琦的原因： ​
 新晋网络用语：哪李贵了 ​
李佳琦道歉翻译：我钱赚够了，可以不干了的，但是我不播，其他人播，你们又不买，我不得已坐在这里，既然我坐在这里，你们也别给脸不要。 ​
 你还会在李佳琦直播间买东西吗？  你还会在李佳琦直播间买东西吗？ ​
被李佳琦删掉的热评，刀子扎自己身上知道疼了。他现在住着动亿的豪宅，豪车开着，他忘了当初他父母连他两万块的学费都拿不出来给他交的时候了，难道他父母也是不够努力吗？也没涨工资吗？ ​
头部主播的计量单位：日入500w。内娱最低计量单位：日入208w。打工人计量单位：79元。😅 ​
